AGEP,COW,MAR,SCHL,SEX,WKHP,WKWN,ESR,OCCP,PERNP,OCCP_GROUP,COW_GROUP,HIGH_EARNER
66,1.0,1,22.0,2,70.0,52.0,1.0,750.0,152000.0,Management_Business_Finance,Private_ForProfit,1
51,1.0,1,16.0,1,50.0,52.0,1.0,6260.0,50000.0,Construction_Extraction_Farming,Private_ForProfit,0
44,6.0,1,12.0,1,40.0,25.0,1.0,4020.0,17000.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
30,1.0,1,21.0,1,50.0,52.0,1.0,410.0,541000.0,Management_Business_Finance,Private_ForProfit,1
52,1.0,5,21.0,1,65.0,52.0,1.0,440.0,104000.0,Management_Business_Finance,Private_ForProfit,1
60,1.0,3,17.0,2,40.0,52.0,1.0,3422.0,15000.0,Healthcare,Private_ForProfit,0
52,1.0,3,18.0,2,40.0,52.0,1.0,3515.0,30000.0,Healthcare,Private_ForProfit,0
25,1.0,5,19.0,2,40.0,52.0,1.0,4030.0,30000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
34,1.0,5,22.0,2,40.0,52.0,1.0,2004.0,74000.0,Education_Legal_Social,Private_ForProfit,0
24,1.0,5,19.0,1,55.0,52.0,1.0,220.0,45000.0,Management_Business_Finance,Private_ForProfit,0
35,1.0,1,21.0,2,40.0,52.0,1.0,750.0,86000.0,Management_Business_Finance,Private_ForProfit,0
22,1.0,5,1.0,1,40.0,52.0,1.0,8710.0,22000.0,Production_Manufacturing,Private_ForProfit,0
44,1.0,1,22.0,1,60.0,52.0,1.0,10.0,300000.0,Management_Business_Finance,Private_ForProfit,1
53,2.0,3,20.0,2,40.0,52.0,1.0,2862.0,51000.0,Arts_Media_Design,Private_NonProfit,0
44,1.0,3,22.0,1,40.0,52.0,1.0,1005.0,128000.0,STEM_Science_Architecture,Private_ForProfit,1
43,6.0,5,15.0,1,48.0,52.0,1.0,4700.0,23400.0,Sales_Office_Admin,Self_Employed_NotInc,0
48,1.0,1,14.0,1,40.0,52.0,1.0,9142.0,64000.0,Transportation_Material_Moving,Private_ForProfit,0
39,1.0,1,20.0,2,40.0,52.0,1.0,5240.0,42000.0,Sales_Office_Admin,Private_ForProfit,0
34,1.0,1,20.0,2,36.0,52.0,1.0,3310.0,90000.0,Healthcare,Private_ForProfit,1
24,5.0,5,16.0,1,40.0,52.0,1.0,6835.0,36000.0,Construction_Extraction_Farming,Federal_Gov,0
50,6.0,5,16.0,2,40.0,52.0,1.0,9130.0,7000.0,Transportation_Material_Moving,Self_Employed_NotInc,0
35,1.0,5,16.0,1,45.0,52.0,1.0,4020.0,40000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
47,3.0,1,20.0,1,45.0,52.0,1.0,3740.0,103000.0,Protective_Service,Local_Gov,1
22,1.0,3,16.0,2,48.0,52.0,1.0,8920.0,20000.0,Production_Manufacturing,Private_ForProfit,0
37,1.0,1,20.0,1,40.0,52.0,1.0,1006.0,80000.0,STEM_Science_Architecture,Private_ForProfit,0
31,1.0,5,19.0,1,40.0,40.0,1.0,120.0,56000.0,Management_Business_Finance,Private_ForProfit,0
47,1.0,1,16.0,2,40.0,52.0,1.0,2300.0,30000.0,Education_Legal_Social,Private_ForProfit,0
39,1.0,1,9.0,1,40.0,52.0,1.0,6260.0,31000.0,Construction_Extraction_Farming,Private_ForProfit,0
67,7.0,1,21.0,1,40.0,52.0,1.0,6260.0,6000.0,Construction_Extraction_Farming,Self_Employed_Inc,0
40,1.0,1,21.0,2,40.0,52.0,1.0,51.0,150000.0,Management_Business_Finance,Private_ForProfit,1
52,3.0,3,16.0,1,60.0,52.0,1.0,9121.0,85000.0,Transportation_Material_Moving,Local_Gov,0
46,1.0,1,21.0,2,40.0,52.0,1.0,630.0,58000.0,Management_Business_Finance,Private_ForProfit,0
28,1.0,5,16.0,2,40.0,52.0,1.0,5400.0,32000.0,Sales_Office_Admin,Private_ForProfit,0
21,2.0,5,16.0,1,40.0,35.0,1.0,7610.0,24000.0,Installation_Maintenance_Repair,Private_NonProfit,0
40,1.0,5,15.0,2,40.0,52.0,1.0,3603.0,43300.0,Healthcare,Private_ForProfit,0
32,1.0,1,21.0,1,40.0,52.0,1.0,2600.0,110000.0,Arts_Media_Design,Private_ForProfit,1
53,4.0,1,22.0,1,70.0,52.0,1.0,2320.0,78000.0,Education_Legal_Social,State_Gov,0
55,1.0,1,20.0,2,40.0,52.0,1.0,5740.0,53000.0,Sales_Office_Admin,Private_ForProfit,0
67,6.0,1,16.0,1,40.0,40.0,1.0,6442.0,100000.0,Construction_Extraction_Farming,Self_Employed_NotInc,1
30,1.0,1,20.0,2,40.0,52.0,1.0,5240.0,22000.0,Sales_Office_Admin,Private_ForProfit,0
34,5.0,5,21.0,1,40.0,52.0,1.0,565.0,120000.0,Management_Business_Finance,Federal_Gov,1
52,3.0,3,22.0,1,40.0,52.0,1.0,2310.0,65000.0,Education_Legal_Social,Local_Gov,0
59,2.0,1,21.0,2,40.0,52.0,1.0,230.0,120000.0,Management_Business_Finance,Private_NonProfit,1
25,1.0,5,16.0,1,40.0,52.0,1.0,6260.0,40000.0,Construction_Extraction_Farming,Private_ForProfit,0
61,1.0,1,22.0,2,45.0,52.0,1.0,120.0,142000.0,Management_Business_Finance,Private_ForProfit,1
65,1.0,4,21.0,1,45.0,52.0,1.0,1935.0,130000.0,STEM_Science_Architecture,Private_ForProfit,1
44,7.0,1,22.0,2,45.0,52.0,1.0,5240.0,16000.0,Sales_Office_Admin,Self_Employed_Inc,0
50,1.0,1,18.0,1,40.0,52.0,1.0,20.0,180000.0,Management_Business_Finance,Private_ForProfit,1
61,1.0,4,16.0,1,50.0,52.0,1.0,7700.0,70000.0,Production_Manufacturing,Private_ForProfit,0
44,2.0,1,20.0,2,36.0,52.0,1.0,3255.0,27000.0,Healthcare,Private_NonProfit,0
28,1.0,1,17.0,2,40.0,52.0,1.0,5740.0,15000.0,Sales_Office_Admin,Private_ForProfit,0
40,1.0,1,20.0,2,40.0,52.0,1.0,5140.0,37000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,5,16.0,1,40.0,52.0,1.0,9620.0,29000.0,Transportation_Material_Moving,Private_ForProfit,0
20,1.0,5,16.0,1,40.0,52.0,1.0,9620.0,47000.0,Transportation_Material_Moving,Private_ForProfit,0
31,1.0,1,19.0,2,60.0,52.0,1.0,5740.0,223000.0,Sales_Office_Admin,Private_ForProfit,1
27,1.0,1,16.0,1,36.0,28.0,1.0,9620.0,9600.0,Transportation_Material_Moving,Private_ForProfit,0
41,3.0,3,20.0,1,40.0,52.0,1.0,5860.0,34000.0,Sales_Office_Admin,Local_Gov,0
55,1.0,1,19.0,1,40.0,52.0,1.0,1006.0,75000.0,STEM_Science_Architecture,Private_ForProfit,0
53,2.0,1,21.0,1,36.0,52.0,1.0,3255.0,100000.0,Healthcare,Private_NonProfit,1
30,1.0,1,21.0,1,40.0,52.0,1.0,800.0,100000.0,Management_Business_Finance,Private_ForProfit,1
39,1.0,5,18.0,2,40.0,52.0,1.0,350.0,44500.0,Management_Business_Finance,Private_ForProfit,0
65,3.0,3,19.0,2,40.0,52.0,1.0,2545.0,25000.0,Education_Legal_Social,Local_Gov,0
57,1.0,3,19.0,2,40.0,52.0,1.0,3421.0,96000.0,Healthcare,Private_ForProfit,1
60,1.0,1,22.0,1,40.0,52.0,1.0,800.0,122000.0,Management_Business_Finance,Private_ForProfit,1
28,1.0,1,16.0,1,50.0,52.0,1.0,7700.0,65000.0,Production_Manufacturing,Private_ForProfit,0
25,1.0,5,21.0,1,40.0,52.0,1.0,1350.0,6300.0,STEM_Science_Architecture,Private_ForProfit,0
54,1.0,5,16.0,1,40.0,52.0,1.0,8800.0,32000.0,Production_Manufacturing,Private_ForProfit,0
37,6.0,1,16.0,1,45.0,52.0,1.0,4950.0,67000.0,Sales_Office_Admin,Self_Employed_NotInc,0
53,3.0,1,18.0,2,40.0,52.0,1.0,5860.0,50000.0,Sales_Office_Admin,Local_Gov,0
60,4.0,1,22.0,1,48.0,52.0,1.0,3802.0,38900.0,Protective_Service,State_Gov,0
41,6.0,1,19.0,1,40.0,52.0,1.0,2600.0,70000.0,Arts_Media_Design,Self_Employed_NotInc,0
34,1.0,3,20.0,1,40.0,52.0,1.0,8990.0,50000.0,Production_Manufacturing,Private_ForProfit,0
26,3.0,1,21.0,2,40.0,52.0,1.0,2310.0,48300.0,Education_Legal_Social,Local_Gov,0
54,1.0,1,16.0,2,43.0,52.0,1.0,4700.0,47000.0,Sales_Office_Admin,Private_ForProfit,0
37,1.0,5,16.0,1,45.0,52.0,1.0,310.0,75000.0,Management_Business_Finance,Private_ForProfit,0
60,1.0,1,18.0,1,36.0,52.0,1.0,3300.0,45000.0,Healthcare,Private_ForProfit,0
38,1.0,1,21.0,1,40.0,52.0,1.0,10.0,115000.0,Management_Business_Finance,Private_ForProfit,1
44,6.0,3,19.0,2,40.0,52.0,1.0,6260.0,18700.0,Construction_Extraction_Farming,Self_Employed_NotInc,0
26,2.0,5,21.0,2,40.0,52.0,1.0,420.0,63000.0,Management_Business_Finance,Private_NonProfit,0
52,6.0,1,18.0,1,40.0,52.0,1.0,4920.0,40000.0,Sales_Office_Admin,Self_Employed_NotInc,0
52,1.0,1,22.0,2,40.0,40.0,1.0,160.0,23000.0,Management_Business_Finance,Private_ForProfit,0
31,3.0,1,22.0,1,40.0,52.0,1.0,2320.0,65000.0,Education_Legal_Social,Local_Gov,0
31,1.0,5,18.0,1,40.0,52.0,1.0,4020.0,12000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
42,1.0,1,18.0,2,40.0,52.0,1.0,3603.0,24000.0,Healthcare,Private_ForProfit,0
37,1.0,1,19.0,1,60.0,52.0,1.0,6442.0,81000.0,Construction_Extraction_Farming,Private_ForProfit,0
24,1.0,5,19.0,1,40.0,52.0,1.0,4840.0,65000.0,Sales_Office_Admin,Private_ForProfit,0
32,1.0,1,16.0,1,40.0,52.0,1.0,440.0,25000.0,Management_Business_Finance,Private_ForProfit,0
48,3.0,1,19.0,2,40.0,52.0,1.0,2545.0,31500.0,Education_Legal_Social,Local_Gov,0
26,1.0,5,19.0,1,40.0,52.0,1.0,4760.0,30000.0,Sales_Office_Admin,Private_ForProfit,0
50,1.0,1,21.0,1,45.0,47.0,1.0,20.0,135000.0,Management_Business_Finance,Private_ForProfit,1
40,6.0,1,22.0,2,40.0,52.0,1.0,4200.0,10000.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
47,1.0,1,1.0,2,40.0,52.0,1.0,9645.0,45000.0,Transportation_Material_Moving,Private_ForProfit,0
40,1.0,1,12.0,1,47.0,52.0,1.0,6330.0,34000.0,Construction_Extraction_Farming,Private_ForProfit,0
39,3.0,1,20.0,2,40.0,52.0,1.0,5860.0,18000.0,Sales_Office_Admin,Local_Gov,0
38,3.0,5,21.0,2,40.0,52.0,1.0,2310.0,50000.0,Education_Legal_Social,Local_Gov,0
29,1.0,5,22.0,2,45.0,52.0,1.0,1240.0,118000.0,STEM_Science_Architecture,Private_ForProfit,1
71,7.0,1,21.0,1,48.0,52.0,1.0,4210.0,39600.0,Service_Food_Personal_Cleaning,Self_Employed_Inc,0
66,1.0,1,18.0,2,45.0,52.0,1.0,630.0,65000.0,Management_Business_Finance,Private_ForProfit,0
35,1.0,1,23.0,2,40.0,52.0,1.0,110.0,133000.0,Management_Business_Finance,Private_ForProfit,1
55,6.0,3,18.0,1,60.0,52.0,1.0,9142.0,45000.0,Transportation_Material_Moving,Self_Employed_NotInc,0
32,1.0,1,21.0,2,50.0,52.0,1.0,300.0,135000.0,Management_Business_Finance,Private_ForProfit,1
44,2.0,1,16.0,1,42.0,52.0,1.0,3603.0,16300.0,Healthcare,Private_NonProfit,0
57,1.0,1,17.0,1,60.0,52.0,1.0,9130.0,40000.0,Transportation_Material_Moving,Private_ForProfit,0
60,4.0,1,22.0,1,47.0,52.0,1.0,440.0,125000.0,Management_Business_Finance,State_Gov,1
33,1.0,5,20.0,2,38.0,52.0,1.0,4700.0,9500.0,Sales_Office_Admin,Private_ForProfit,0
50,6.0,1,18.0,1,40.0,52.0,1.0,6260.0,20000.0,Construction_Extraction_Farming,Self_Employed_NotInc,0
27,1.0,5,16.0,1,40.0,52.0,1.0,8540.0,114000.0,Production_Manufacturing,Private_ForProfit,1
42,1.0,1,21.0,1,40.0,52.0,1.0,850.0,100000.0,Management_Business_Finance,Private_ForProfit,1
35,5.0,5,21.0,1,40.0,52.0,1.0,750.0,110000.0,Management_Business_Finance,Federal_Gov,1
41,1.0,1,13.0,1,50.0,24.0,1.0,9005.0,61000.0,Transportation_Material_Moving,Private_ForProfit,0
62,7.0,1,1.0,1,42.0,52.0,1.0,4720.0,24000.0,Sales_Office_Admin,Self_Employed_Inc,0
60,1.0,2,20.0,2,40.0,52.0,1.0,630.0,54000.0,Management_Business_Finance,Private_ForProfit,0
64,1.0,1,16.0,1,40.0,52.0,1.0,102.0,11100.0,Management_Business_Finance,Private_ForProfit,0
21,1.0,5,16.0,1,40.0,52.0,1.0,4760.0,30000.0,Sales_Office_Admin,Private_ForProfit,0
58,1.0,5,22.0,1,40.0,52.0,1.0,860.0,94000.0,Management_Business_Finance,Private_ForProfit,1
21,1.0,5,16.0,1,40.0,52.0,1.0,9645.0,30000.0,Transportation_Material_Moving,Private_ForProfit,0
38,1.0,1,22.0,2,60.0,52.0,1.0,845.0,160000.0,Management_Business_Finance,Private_ForProfit,1
24,1.0,5,21.0,2,40.0,52.0,1.0,910.0,110000.0,Management_Business_Finance,Private_ForProfit,1
29,1.0,5,19.0,1,40.0,52.0,1.0,3601.0,20000.0,Healthcare,Private_ForProfit,0
61,6.0,1,21.0,1,60.0,52.0,1.0,4710.0,80000.0,Sales_Office_Admin,Self_Employed_NotInc,0
29,1.0,5,21.0,2,45.0,52.0,1.0,3030.0,45000.0,Healthcare,Private_ForProfit,0
65,1.0,1,20.0,2,40.0,52.0,1.0,3255.0,123000.0,Healthcare,Private_ForProfit,1
56,7.0,5,22.0,2,45.0,52.0,1.0,630.0,165000.0,Management_Business_Finance,Self_Employed_Inc,1
38,1.0,5,21.0,1,40.0,52.0,1.0,1007.0,77000.0,STEM_Science_Architecture,Private_ForProfit,0
63,1.0,3,1.0,1,50.0,52.0,1.0,4210.0,30000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
25,1.0,5,18.0,1,40.0,52.0,1.0,4760.0,40000.0,Sales_Office_Admin,Private_ForProfit,0
69,7.0,1,17.0,1,50.0,50.0,1.0,7200.0,21000.0,Installation_Maintenance_Repair,Self_Employed_Inc,0
52,7.0,1,21.0,1,40.0,52.0,1.0,40.0,125000.0,Management_Business_Finance,Self_Employed_Inc,1
50,1.0,1,16.0,1,40.0,52.0,1.0,8740.0,45000.0,Production_Manufacturing,Private_ForProfit,0
51,4.0,3,16.0,2,70.0,52.0,1.0,3802.0,61000.0,Protective_Service,State_Gov,0
53,1.0,1,16.0,1,40.0,52.0,1.0,8030.0,53000.0,Production_Manufacturing,Private_ForProfit,0
44,1.0,1,20.0,1,40.0,52.0,1.0,4000.0,95000.0,Service_Food_Personal_Cleaning,Private_ForProfit,1
59,1.0,1,20.0,2,45.0,52.0,1.0,51.0,130000.0,Management_Business_Finance,Private_ForProfit,1
37,1.0,1,21.0,2,50.0,52.0,1.0,800.0,95000.0,Management_Business_Finance,Private_ForProfit,1
72,6.0,1,22.0,1,40.0,52.0,1.0,220.0,100000.0,Management_Business_Finance,Self_Employed_NotInc,1
60,3.0,1,24.0,1,40.0,52.0,1.0,2320.0,60000.0,Education_Legal_Social,Local_Gov,0
57,1.0,3,20.0,1,50.0,52.0,1.0,9130.0,40000.0,Transportation_Material_Moving,Private_ForProfit,0
24,1.0,1,21.0,2,40.0,52.0,1.0,5740.0,48000.0,Sales_Office_Admin,Private_ForProfit,0
45,1.0,1,21.0,1,40.0,52.0,1.0,2830.0,92000.0,Arts_Media_Design,Private_ForProfit,1
47,1.0,1,19.0,1,38.0,52.0,1.0,9150.0,34000.0,Transportation_Material_Moving,Private_ForProfit,0
67,1.0,1,21.0,1,40.0,52.0,1.0,4760.0,30000.0,Sales_Office_Admin,Private_ForProfit,0
77,1.0,1,19.0,1,70.0,52.0,1.0,6260.0,35000.0,Construction_Extraction_Farming,Private_ForProfit,0
35,1.0,5,19.0,1,40.0,52.0,1.0,410.0,80000.0,Management_Business_Finance,Private_ForProfit,0
38,1.0,5,21.0,1,40.0,52.0,1.0,1021.0,245000.0,STEM_Science_Architecture,Private_ForProfit,1
63,1.0,1,13.0,2,40.0,52.0,1.0,3602.0,18000.0,Healthcare,Private_ForProfit,0
41,1.0,1,22.0,2,40.0,52.0,1.0,5140.0,65000.0,Sales_Office_Admin,Private_ForProfit,0
37,1.0,1,22.0,1,40.0,52.0,1.0,4840.0,125000.0,Sales_Office_Admin,Private_ForProfit,1
52,1.0,1,20.0,1,45.0,52.0,1.0,1541.0,65000.0,STEM_Science_Architecture,Private_ForProfit,0
31,1.0,5,17.0,2,40.0,52.0,1.0,3648.0,80000.0,Healthcare,Private_ForProfit,0
39,1.0,5,20.0,1,42.0,52.0,1.0,9645.0,47600.0,Transportation_Material_Moving,Private_ForProfit,0
36,1.0,1,16.0,2,40.0,52.0,1.0,120.0,50000.0,Management_Business_Finance,Private_ForProfit,0
25,1.0,5,18.0,2,40.0,52.0,1.0,9600.0,26200.0,Transportation_Material_Moving,Private_ForProfit,0
50,3.0,1,18.0,1,40.0,51.0,1.0,3870.0,49000.0,Protective_Service,Local_Gov,0
34,2.0,5,19.0,1,40.0,52.0,1.0,7640.0,35000.0,Installation_Maintenance_Repair,Private_NonProfit,0
23,3.0,1,21.0,2,40.0,52.0,1.0,2320.0,25000.0,Education_Legal_Social,Local_Gov,0
53,3.0,5,21.0,2,40.0,52.0,1.0,440.0,61000.0,Management_Business_Finance,Local_Gov,0
61,1.0,1,16.0,1,50.0,52.0,1.0,7750.0,90000.0,Production_Manufacturing,Private_ForProfit,1
39,1.0,1,17.0,1,40.0,52.0,1.0,8990.0,65000.0,Production_Manufacturing,Private_ForProfit,0
26,3.0,1,16.0,2,40.0,52.0,1.0,5400.0,15000.0,Sales_Office_Admin,Local_Gov,0
21,1.0,5,19.0,2,36.0,52.0,1.0,5400.0,33000.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,5,21.0,1,40.0,52.0,1.0,1240.0,50000.0,STEM_Science_Architecture,Private_ForProfit,0
19,1.0,5,18.0,1,35.0,52.0,1.0,5610.0,9600.0,Sales_Office_Admin,Private_ForProfit,0
34,3.0,1,21.0,2,50.0,52.0,1.0,2310.0,74000.0,Education_Legal_Social,Local_Gov,0
52,3.0,5,18.0,1,40.0,52.0,1.0,3870.0,86000.0,Protective_Service,Local_Gov,0
40,6.0,1,18.0,1,40.0,52.0,1.0,440.0,76000.0,Management_Business_Finance,Self_Employed_NotInc,0
60,3.0,1,21.0,1,40.0,52.0,1.0,1050.0,59000.0,STEM_Science_Architecture,Local_Gov,0
37,2.0,1,22.0,2,40.0,52.0,1.0,710.0,60000.0,Management_Business_Finance,Private_NonProfit,0
39,3.0,1,19.0,1,48.0,52.0,1.0,3720.0,65000.0,Protective_Service,Local_Gov,0
60,1.0,1,16.0,2,40.0,52.0,1.0,5400.0,55000.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,1,20.0,1,40.0,52.0,1.0,230.0,45000.0,Management_Business_Finance,Private_ForProfit,0
61,1.0,1,10.0,2,40.0,52.0,1.0,3640.0,30000.0,Healthcare,Private_ForProfit,0
48,3.0,1,21.0,2,45.0,52.0,1.0,2310.0,57000.0,Education_Legal_Social,Local_Gov,0
50,1.0,1,21.0,1,40.0,52.0,1.0,9030.0,250000.0,Transportation_Material_Moving,Private_ForProfit,1
35,1.0,5,14.0,1,42.0,52.0,1.0,3421.0,50000.0,Healthcare,Private_ForProfit,0
59,1.0,1,16.0,2,40.0,52.0,1.0,3255.0,48200.0,Healthcare,Private_ForProfit,0
66,6.0,1,22.0,2,80.0,52.0,1.0,630.0,10700.0,Management_Business_Finance,Self_Employed_NotInc,0
29,2.0,5,21.0,1,80.0,52.0,1.0,2555.0,95600.0,Education_Legal_Social,Private_NonProfit,1
46,1.0,1,22.0,1,40.0,52.0,1.0,1430.0,125000.0,STEM_Science_Architecture,Private_ForProfit,1
46,1.0,1,19.0,1,45.0,52.0,1.0,4700.0,280000.0,Sales_Office_Admin,Private_ForProfit,1
48,1.0,1,19.0,1,40.0,12.0,1.0,1007.0,160000.0,STEM_Science_Architecture,Private_ForProfit,1
49,1.0,1,22.0,2,40.0,52.0,1.0,120.0,96000.0,Management_Business_Finance,Private_ForProfit,1
43,1.0,1,22.0,1,55.0,52.0,1.0,10.0,240000.0,Management_Business_Finance,Private_ForProfit,1
34,1.0,1,16.0,2,40.0,52.0,1.0,5110.0,33300.0,Sales_Office_Admin,Private_ForProfit,0
45,5.0,1,21.0,2,40.0,52.0,1.0,1065.0,120000.0,STEM_Science_Architecture,Federal_Gov,1
50,1.0,1,19.0,1,50.0,52.0,1.0,9610.0,70000.0,Transportation_Material_Moving,Private_ForProfit,0
48,1.0,1,22.0,2,40.0,52.0,1.0,1022.0,108000.0,STEM_Science_Architecture,Private_ForProfit,1
40,1.0,3,19.0,2,40.0,52.0,1.0,5710.0,62000.0,Sales_Office_Admin,Private_ForProfit,0
50,1.0,1,16.0,2,40.0,52.0,1.0,9645.0,42000.0,Transportation_Material_Moving,Private_ForProfit,0
68,1.0,1,21.0,1,50.0,52.0,1.0,440.0,325000.0,Management_Business_Finance,Private_ForProfit,1
59,1.0,1,18.0,1,40.0,52.0,1.0,4710.0,150000.0,Sales_Office_Admin,Private_ForProfit,1
32,1.0,5,19.0,2,35.0,15.0,1.0,5400.0,8000.0,Sales_Office_Admin,Private_ForProfit,0
68,1.0,5,16.0,2,48.0,52.0,1.0,3602.0,24000.0,Healthcare,Private_ForProfit,0
49,1.0,1,21.0,1,40.0,52.0,1.0,1065.0,115000.0,STEM_Science_Architecture,Private_ForProfit,1
30,1.0,1,19.0,2,40.0,52.0,1.0,3424.0,29000.0,Healthcare,Private_ForProfit,0
36,6.0,5,16.0,1,40.0,27.0,1.0,3602.0,4000.0,Healthcare,Self_Employed_NotInc,0
74,6.0,1,21.0,1,40.0,52.0,1.0,4920.0,100000.0,Sales_Office_Admin,Self_Employed_NotInc,1
38,1.0,5,20.0,1,40.0,52.0,1.0,9620.0,42000.0,Transportation_Material_Moving,Private_ForProfit,0
58,1.0,1,12.0,1,65.0,52.0,1.0,9130.0,104000.0,Transportation_Material_Moving,Private_ForProfit,1
36,1.0,1,16.0,2,40.0,52.0,1.0,9645.0,12000.0,Transportation_Material_Moving,Private_ForProfit,0
41,1.0,1,16.0,2,40.0,52.0,1.0,4720.0,25000.0,Sales_Office_Admin,Private_ForProfit,0
67,1.0,1,19.0,2,40.0,52.0,1.0,4760.0,97800.0,Sales_Office_Admin,Private_ForProfit,1
50,3.0,1,21.0,1,36.0,52.0,1.0,3255.0,90000.0,Healthcare,Local_Gov,1
53,1.0,4,22.0,1,45.0,52.0,1.0,1530.0,210000.0,STEM_Science_Architecture,Private_ForProfit,1
68,1.0,3,22.0,1,45.0,52.0,1.0,5360.0,51000.0,Sales_Office_Admin,Private_ForProfit,0
41,2.0,3,21.0,2,36.0,52.0,1.0,3255.0,60000.0,Healthcare,Private_NonProfit,0
45,1.0,1,22.0,1,70.0,52.0,1.0,410.0,574000.0,Management_Business_Finance,Private_ForProfit,1
56,1.0,1,21.0,2,40.0,52.0,1.0,1006.0,90000.0,STEM_Science_Architecture,Private_ForProfit,1
61,5.0,1,20.0,1,40.0,52.0,1.0,20.0,79000.0,Management_Business_Finance,Federal_Gov,0
52,1.0,1,16.0,1,40.0,52.0,1.0,7700.0,212000.0,Production_Manufacturing,Private_ForProfit,1
38,6.0,4,21.0,1,50.0,52.0,1.0,440.0,52000.0,Management_Business_Finance,Self_Employed_NotInc,0
63,1.0,1,21.0,2,38.0,52.0,1.0,4800.0,37000.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,5,21.0,1,40.0,4.0,1.0,2545.0,5000.0,Education_Legal_Social,Private_ForProfit,0
30,1.0,5,19.0,1,98.0,52.0,1.0,9030.0,95000.0,Transportation_Material_Moving,Private_ForProfit,1
57,1.0,1,21.0,1,50.0,52.0,1.0,4840.0,574000.0,Sales_Office_Admin,Private_ForProfit,1
25,1.0,1,21.0,2,40.0,52.0,1.0,830.0,52000.0,Management_Business_Finance,Private_ForProfit,0
45,1.0,1,21.0,2,40.0,52.0,1.0,1108.0,130000.0,STEM_Science_Architecture,Private_ForProfit,1
46,1.0,4,18.0,2,40.0,52.0,1.0,5400.0,16000.0,Sales_Office_Admin,Private_ForProfit,0
34,1.0,5,21.0,2,40.0,52.0,1.0,1021.0,150000.0,STEM_Science_Architecture,Private_ForProfit,1
54,7.0,1,24.0,2,40.0,52.0,1.0,10.0,45000.0,Management_Business_Finance,Self_Employed_Inc,0
43,1.0,1,21.0,1,40.0,52.0,1.0,4840.0,190000.0,Sales_Office_Admin,Private_ForProfit,1
63,1.0,1,20.0,1,40.0,52.0,1.0,4760.0,103000.0,Sales_Office_Admin,Private_ForProfit,1
57,2.0,1,23.0,2,40.0,52.0,1.0,1650.0,85000.0,STEM_Science_Architecture,Private_NonProfit,0
23,1.0,5,19.0,1,40.0,26.0,1.0,7750.0,20000.0,Production_Manufacturing,Private_ForProfit,0
35,2.0,5,22.0,2,40.0,52.0,1.0,2014.0,50000.0,Education_Legal_Social,Private_NonProfit,0
39,6.0,1,21.0,1,40.0,52.0,1.0,4920.0,100000.0,Sales_Office_Admin,Self_Employed_NotInc,1
43,1.0,1,16.0,2,40.0,52.0,1.0,3649.0,23000.0,Healthcare,Private_ForProfit,0
58,3.0,1,21.0,2,40.0,52.0,1.0,2360.0,69000.0,Education_Legal_Social,Local_Gov,0
36,1.0,1,14.0,1,40.0,52.0,1.0,7810.0,50000.0,Production_Manufacturing,Private_ForProfit,0
27,1.0,5,22.0,2,40.0,52.0,1.0,2006.0,49900.0,Education_Legal_Social,Private_ForProfit,0
42,1.0,5,21.0,1,40.0,52.0,1.0,9130.0,36400.0,Transportation_Material_Moving,Private_ForProfit,0
40,1.0,1,23.0,1,40.0,50.0,1.0,410.0,574000.0,Management_Business_Finance,Private_ForProfit,1
52,3.0,3,24.0,2,50.0,52.0,1.0,230.0,137000.0,Management_Business_Finance,Local_Gov,1
68,1.0,1,20.0,1,40.0,52.0,1.0,7020.0,65000.0,Installation_Maintenance_Repair,Private_ForProfit,0
67,7.0,1,21.0,1,40.0,52.0,1.0,4820.0,15100.0,Sales_Office_Admin,Self_Employed_Inc,0
29,1.0,5,21.0,2,40.0,52.0,1.0,51.0,85000.0,Management_Business_Finance,Private_ForProfit,0
48,3.0,1,19.0,2,40.0,52.0,1.0,5420.0,42000.0,Sales_Office_Admin,Local_Gov,0
44,1.0,1,16.0,2,40.0,52.0,1.0,10.0,80000.0,Management_Business_Finance,Private_ForProfit,0
38,1.0,5,1.0,1,50.0,52.0,1.0,4020.0,26000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
61,1.0,1,16.0,2,43.0,52.0,1.0,5120.0,37000.0,Sales_Office_Admin,Private_ForProfit,0
25,1.0,1,24.0,2,40.0,36.0,1.0,3160.0,55000.0,Healthcare,Private_ForProfit,0
22,1.0,5,18.0,1,35.0,52.0,1.0,4810.0,15000.0,Sales_Office_Admin,Private_ForProfit,0
40,7.0,1,22.0,1,40.0,52.0,1.0,220.0,75000.0,Management_Business_Finance,Self_Employed_Inc,0
51,5.0,4,20.0,2,40.0,52.0,1.0,4840.0,70000.0,Sales_Office_Admin,Federal_Gov,0
